name,num_frames,ignore_first,scale_s,RotErr_mean,RotErr_median,RotErr_min,RotErr_max,TransErr_mean,TransErr_median,TransErr_min,TransErr_max
video0_cam09.json,81,True,-0.12185548595484211,24.94806431413487,24.70822407224724,0.5775409029202896,50.02583055682153,1.0048283194496193,1.003662646993745,0.024861493110250727,1.9866039087019527
video1_cam09.json,81,True,-0.32234980011054254,17.49742090629478,17.524909857715652,0.4596034731473767,34.41938549913998,1.0266811104860103,1.0258293897460549,0.025845811137808216,2.0269021750386864
video2_cam09.json,81,True,-0.1849007917488537,17.751359540933166,17.00148684200332,0.363143789681157,37.94507623262854,1.018014787325905,1.0187746322553846,0.025143115344858816,2.009256637481838
video3_cam09.json,81,True,0.14055876084031702,16.30706177557292,16.24263632603536,0.3768487822895487,32.16567674871222,1.0069252691316326,1.0053042893937496,0.024040930465871614,2.007795392430768
video4_cam09.json,81,True,0.06084109582321035,14.225177994946796,14.13967194252196,0.3237756752818537,28.30366112732554,1.0176997082263264,1.0187632165802638,0.025621899868374064,2.0036598819157283
video5_cam09.json,81,True,0.045723277952509155,16.843111518510984,16.517628197899473,0.45872892541588006,35.53898711875302,1.0050015918029558,1.0047739008449659,0.026082274540215934,1.9967823506216187
video6_cam09.json,81,True,-0.31066981139657623,23.348201679155046,22.83120767423737,0.5851237358394827,47.673378414995085,1.012218825362265,1.0100880995352897,0.025345205215438957,2.0090645945032253
video7_cam09.json,81,True,-0.15352497401129817,14.881081608503758,14.978378398182059,0.34485404890829324,29.172026858258896,1.035109313657506,1.0332452711970035,0.02559384115030352,2.0483294533311427
video8_cam09.json,81,True,-0.26562361911512755,26.333431597893707,27.36593531388652,0.7270437489149232,48.21198927416189,1.0274863974311668,1.0303912309268253,0.025289172541517607,2.0211671301017913
video9_cam09.json,81,True,-0.42471822629920586,22.20304044918637,22.24811497297536,0.4934452974452217,43.842178882439384,1.0143243366211432,1.0116829952436355,0.02553525101285359,2.003607319923132
OVERALL,,True,,19.43379513851324,,,,1.016828965949453,,,
